#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
6.755000e+00  5.315743e-02  -3.335617e-02  3.635279e-02  -2.118840e-02  3.896579e-02  -2.283088e-02  1.352896e-01  -6.708895e-02  1.352329e-01  -6.468055e-02  1.345140e-01  -6.460824e-02  5.446979e-02  -6.472443e-02  5.006539e-02  -6.261849e-02  5.019391e-02  -6.264818e-02
6.770000e+00  5.323324e-02  -3.340235e-02  3.644508e-02  -2.124736e-02  3.904176e-02  -2.288165e-02  1.351272e-01  -6.704371e-02  1.350591e-01  -6.463166e-02  1.343335e-01  -6.455958e-02  5.440983e-02  -6.466281e-02  5.002108e-02  -6.256045e-02  5.014913e-02  -6.259380e-02
6.785000e+00  5.330759e-02  -3.344793e-02  3.653599e-02  -2.130592e-02  3.911613e-02  -2.293187e-02  1.349645e-01  -6.699829e-02  1.348851e-01  -6.458268e-02  1.341531e-01  -6.451084e-02  5.434894e-02  -6.459960e-02  4.997585e-02  -6.250077e-02  5.010339e-02  -6.253782e-02
6.800000e+00  5.338115e-02  -3.349337e-02  3.662612e-02  -2.136443e-02  3.918958e-02  -2.298195e-02  1.348026e-01  -6.695323e-02  1.347118e-01  -6.453414e-02  1.339736e-01  -6.446255e-02  5.428669e-02  -6.453571e-02  4.992928e-02  -6.244036e-02  5.005628e-02  -6.248112e-02
6.815000e+00  5.345372e-02  -3.353880e-02  3.671527e-02  -2.142300e-02  3.926191e-02  -2.303202e-02  1.346409e-01  -6.690869e-02  1.345389e-01  -6.448617e-02  1.337947e-01  -6.441483e-02  5.422327e-02  -6.447097e-02  4.988158e-02  -6.237902e-02  5.000801e-02  -6.242353e-02
6.830000e+00  5.352543e-02  -3.358429e-02  3.680359e-02  -2.148174e-02  3.933326e-02  -2.308217e-02  1.344796e-01  -6.686471e-02  1.343663e-01  -6.443883e-02  1.336164e-01  -6.436774e-02  5.415911e-02  -6.440545e-02  4.983317e-02  -6.231685e-02  4.995901e-02  -6.236510e-02
6.845000e+00  5.359630e-02  -3.362946e-02  3.689111e-02  -2.154028e-02  3.940369e-02  -2.313203e-02  1.343186e-01  -6.682082e-02  1.341942e-01  -6.439167e-02  1.334389e-01  -6.432085e-02  5.409444e-02  -6.433915e-02  4.978424e-02  -6.225384e-02  4.990948e-02  -6.230586e-02
6.860000e+00  5.366675e-02  -3.367440e-02  3.697824e-02  -2.159875e-02  3.947363e-02  -2.318172e-02  1.341585e-01  -6.677715e-02  1.340230e-01  -6.434485e-02  1.332625e-01  -6.427427e-02  5.402882e-02  -6.427243e-02  4.973437e-02  -6.219037e-02  4.985897e-02  -6.224616e-02
6.875000e+00  5.373734e-02  -3.371854e-02  3.706551e-02  -2.165657e-02  3.954368e-02  -2.323063e-02  1.339999e-01  -6.673310e-02  1.338533e-01  -6.429775e-02  1.330879e-01  -6.422740e-02  5.396287e-02  -6.420485e-02  4.968417e-02  -6.212597e-02  4.980812e-02  -6.218554e-02
6.890000e+00  5.380868e-02  -3.376219e-02  3.715353e-02  -2.171407e-02  3.961450e-02  -2.327910e-02  1.338433e-01  -6.668901e-02  1.336858e-01  -6.425071e-02  1.329159e-01  -6.418059e-02  5.389686e-02  -6.413717e-02  4.963388e-02  -6.206141e-02  4.975717e-02  -6.212478e-02
6.905000e+00  5.388033e-02  -3.380515e-02  3.724191e-02  -2.177104e-02  3.968566e-02  -2.332692e-02  1.336884e-01  -6.664463e-02  1.335199e-01  -6.420349e-02  1.327458e-01  -6.413358e-02  5.383077e-02  -6.406935e-02  4.958351e-02  -6.199668e-02  4.970613e-02  -6.206385e-02
6.920000e+00  5.395215e-02  -3.384764e-02  3.733049e-02  -2.182769e-02  3.975700e-02  -2.337432e-02  1.335348e-01  -6.660014e-02  1.333555e-01  -6.415623e-02  1.325773e-01  -6.408653e-02  5.376469e-02  -6.400142e-02  4.953313e-02  -6.193181e-02  4.965505e-02  -6.200278e-02
6.935000e+00  5.402352e-02  -3.388963e-02  3.741868e-02  -2.188399e-02  3.982788e-02  -2.342127e-02  1.333817e-01  -6.655552e-02  1.331918e-01  -6.410895e-02  1.324099e-01  -6.403943e-02  5.369843e-02  -6.393256e-02  4.948255e-02  -6.186596e-02  4.960378e-02  -6.194072e-02
6.950000e+00  5.409387e-02  -3.393107e-02  3.750592e-02  -2.193991e-02  3.989769e-02  -2.346774e-02  1.332287e-01  -6.651072e-02  1.330280e-01  -6.406160e-02  1.322427e-01  -6.399227e-02  5.363145e-02  -6.386238e-02  4.943126e-02  -6.179874e-02  4.955176e-02  -6.187727e-02
6.965000e+00  5.416313e-02  -3.397223e-02  3.759215e-02  -2.199574e-02  3.996637e-02  -2.351404e-02  1.330755e-01  -6.646609e-02  1.328642e-01  -6.401453e-02  1.320757e-01  -6.394537e-02  5.356422e-02  -6.379133e-02  4.937972e-02  -6.173059e-02  4.949947e-02  -6.181288e-02
6.980000e+00  5.423076e-02  -3.401274e-02  3.767680e-02  -2.205109e-02  4.003333e-02  -2.355975e-02  1.329214e-01  -6.642111e-02  1.326995e-01  -6.396724e-02  1.319080e-01  -6.389823e-02  5.349681e-02  -6.371892e-02  4.932802e-02  -6.166104e-02  4.944702e-02  -6.174705e-02
6.995000e+00  5.429735e-02  -3.405283e-02  3.776044e-02  -2.210611e-02  4.009916e-02  -2.360506e-02  1.327670e-01  -6.637604e-02  1.325346e-01  -6.391989e-02  1.317404e-01  -6.385104e-02  5.342904e-02  -6.364548e-02  4.927597e-02  -6.159043e-02  4.939419e-02  -6.168014e-02
7.010000e+00  5.436302e-02  -3.409316e-02  3.784319e-02  -2.216143e-02  4.016402e-02  -2.365062e-02  1.326126e-01  -6.633163e-02  1.323696e-01  -6.387326e-02  1.315731e-01  -6.380454e-02  5.336091e-02  -6.357173e-02  4.922360e-02  -6.151946e-02  4.934102e-02  -6.161285e-02
7.025000e+00  5.442809e-02  -3.413323e-02  3.792535e-02  -2.221655e-02  4.022824e-02  -2.369592e-02  1.324584e-01  -6.628735e-02  1.322049e-01  -6.382681e-02  1.314062e-01  -6.375823e-02  5.329269e-02  -6.349735e-02  4.917115e-02  -6.144781e-02  4.928776e-02  -6.154485e-02
7.040000e+00  5.449287e-02  -3.417290e-02  3.800720e-02  -2.227137e-02  4.029211e-02  -2.374083e-02  1.323049e-01  -6.624304e-02  1.320409e-01  -6.378040e-02  1.312402e-01  -6.371193e-02  5.322394e-02  -6.342190e-02  4.911820e-02  -6.137504e-02  4.923398e-02  -6.147571e-02
7.055000e+00  5.455709e-02  -3.421240e-02  3.808846e-02  -2.232612e-02  4.035535e-02  -2.378561e-02  1.321517e-01  -6.619895e-02  1.318772e-01  -6.373430e-02  1.310749e-01  -6.366594e-02  5.315465e-02  -6.334573e-02  4.906468e-02  -6.130148e-02  4.917960e-02  -6.140574e-02
7.070000e+00  5.462093e-02  -3.425129e-02  3.816935e-02  -2.238035e-02  4.041819e-02  -2.382980e-02  1.319990e-01  -6.615461e-02  1.317140e-01  -6.368802e-02  1.309103e-01  -6.361974e-02  5.308501e-02  -6.326895e-02  4.901081e-02  -6.122730e-02  4.912487e-02  -6.133511e-02
7.085000e+00  5.468531e-02  -3.429020e-02  3.825073e-02  -2.243467e-02  4.048157e-02  -2.387404e-02  1.318479e-01  -6.611075e-02  1.315524e-01  -6.364227e-02  1.307476e-01  -6.357409e-02  5.301459e-02  -6.319258e-02  4.895615e-02  -6.115350e-02  4.906931e-02  -6.126484e-02
7.100000e+00  5.475061e-02  -3.432954e-02  3.833302e-02  -2.248949e-02  4.054594e-02  -2.391877e-02  1.316987e-01  -6.606777e-02  1.313929e-01  -6.359749e-02  1.305872e-01  -6.352939e-02  5.294453e-02  -6.311699e-02  4.890180e-02  -6.108047e-02  4.901405e-02  -6.119531e-02
7.115000e+00  5.481633e-02  -3.436867e-02  3.841572e-02  -2.254421e-02  4.061075e-02  -2.396335e-02  1.315508e-01  -6.602500e-02  1.312346e-01  -6.355301e-02  1.304284e-01  -6.348499e-02  5.287462e-02  -6.304165e-02  4.884758e-02  -6.100767e-02  4.895891e-02  -6.112597e-02
7.130000e+00  5.488193e-02  -3.440754e-02  3.849831e-02  -2.259877e-02  4.067545e-02  -2.400772e-02  1.314036e-01  -6.598236e-02  1.310771e-01  -6.350875e-02  1.302705e-01  -6.344078e-02  5.280460e-02  -6.296598e-02  4.879325e-02  -6.093450e-02  4.890363e-02  -6.105622e-02
7.145000e+00  5.494718e-02  -3.444618e-02  3.858057e-02  -2.265318e-02  4.073982e-02  -2.405189e-02  1.312568e-01  -6.593988e-02  1.309201e-01  -6.346472e-02  1.301133e-01  -6.339680e-02  5.273496e-02  -6.288996e-02  4.873930e-02  -6.086093e-02  4.884872e-02  -6.098602e-02
7.160000e+00  5.501113e-02  -3.448418e-02  3.866161e-02  -2.270702e-02  4.080289e-02  -2.409543e-02  1.311092e-01  -6.589708e-02  1.307624e-01  -6.342042e-02  1.299558e-01  -6.335256e-02  5.266548e-02  -6.281254e-02  4.868552e-02  -6.078592e-02  4.879397e-02  -6.091431e-02
7.175000e+00  5.507389e-02  -3.452089e-02  3.874153e-02  -2.275971e-02  4.086478e-02  -2.413768e-02  1.309611e-01  -6.585326e-02  1.306041e-01  -6.337517e-02  1.297978e-01  -6.330733e-02  5.259592e-02  -6.273339e-02  4.863165e-02  -6.070914e-02  4.873911e-02  -6.084076e-02
7.190000e+00  5.513560e-02  -3.455707e-02  3.882049e-02  -2.281196e-02  4.092566e-02  -2.417945e-02  1.308124e-01  -6.580922e-02  1.304453e-01  -6.332979e-02  1.296397e-01  -6.326197e-02  5.252650e-02  -6.265279e-02  4.857791e-02  -6.063087e-02  4.868436e-02  -6.076565e-02
7.205000e+00  5.519607e-02  -3.459308e-02  3.889832e-02  -2.286414e-02  4.098535e-02  -2.422111e-02  1.306629e-01  -6.576529e-02  1.302858e-01  -6.328460e-02  1.294810e-01  -6.321680e-02  5.245677e-02  -6.257055e-02  4.852386e-02  -6.055093e-02  4.862928e-02  -6.068879e-02
7.220000e+00  5.525500e-02  -3.462850e-02  3.897469e-02  -2.291584e-02  4.104350e-02  -2.426223e-02  1.305124e-01  -6.572112e-02  1.301253e-01  -6.323925e-02  1.293215e-01  -6.317146e-02  5.238664e-02  -6.248691e-02  4.846939e-02  -6.046959e-02  4.857375e-02  -6.061045e-02
7.235000e+00  5.531326e-02  -3.466413e-02  3.905041e-02  -2.296785e-02  4.110099e-02  -2.430365e-02  1.303618e-01  -6.567761e-02  1.299647e-01  -6.319465e-02  1.291621e-01  -6.312689e-02  5.231601e-02  -6.240230e-02  4.841437e-02  -6.038724e-02  4.851766e-02  -6.053102e-02
7.250000e+00  5.537087e-02  -3.469963e-02  3.912554e-02  -2.301980e-02  4.115788e-02  -2.434500e-02  1.302111e-01  -6.563438e-02  1.298041e-01  -6.315044e-02  1.290030e-01  -6.308267e-02  5.224534e-02  -6.231691e-02  4.835930e-02  -6.030408e-02  4.846150e-02  -6.045071e-02
7.265000e+00  5.542815e-02  -3.473498e-02  3.920033e-02  -2.307168e-02  4.121444e-02  -2.438624e-02  1.300607e-01  -6.559142e-02  1.296438e-01  -6.310654e-02  1.288443e-01  -6.303880e-02  5.217493e-02  -6.223134e-02  4.830449e-02  -6.022070e-02  4.840559e-02  -6.037012e-02
7.280000e+00  5.548496e-02  -3.477014e-02  3.927465e-02  -2.312341e-02  4.127053e-02  -2.442731e-02  1.299103e-01  -6.554857e-02  1.294834e-01  -6.306279e-02  1.286858e-01  -6.299507e-02  5.210465e-02  -6.214550e-02  4.824980e-02  -6.013703e-02  4.834979e-02  -6.028916e-02
7.295000e+00  5.554214e-02  -3.480536e-02  3.934930e-02  -2.317521e-02  4.132702e-02  -2.446844e-02  1.297609e-01  -6.550620e-02  1.293242e-01  -6.301956e-02  1.285286e-01  -6.295187e-02  5.203431e-02  -6.206010e-02  4.819507e-02  -6.005379e-02  4.829393e-02  -6.020854e-02
7.310000e+00  5.559955e-02  -3.484064e-02  3.942416e-02  -2.322711e-02  4.138377e-02  -2.450966e-02  1.296125e-01  -6.546438e-02  1.291658e-01  -6.297693e-02  1.283725e-01  -6.290928e-02  5.196359e-02  -6.197513e-02  4.813997e-02  -5.997097e-02  4.823770e-02  -6.012828e-02
7.325000e+00  5.565712e-02  -3.487569e-02  3.949914e-02  -2.327880e-02  4.144070e-02  -2.455067e-02  1.294648e-01  -6.542271e-02  1.290082e-01  -6.293451e-02  1.282174e-01  -6.286692e-02  5.189281e-02  -6.189003e-02  4.808483e-02  -5.988798e-02  4.818141e-02  -6.004776e-02
7.340000e+00  5.571482e-02  -3.491040e-02  3.957425e-02  -2.333018e-02  4.149779e-02  -2.459132e-02  1.293178e-01  -6.538108e-02  1.288514e-01  -6.289215e-02  1.280631e-01  -6.282462e-02  5.182226e-02  -6.180498e-02  4.802993e-02  -5.980503e-02  4.812536e-02  -5.996722e-02
7.355000e+00  5.577233e-02  -3.494468e-02  3.964919e-02  -2.338115e-02  4.155476e-02  -2.463153e-02  1.291710e-01  -6.533939e-02  1.286948e-01  -6.284977e-02  1.279094e-01  -6.278232e-02  5.175188e-02  -6.171963e-02  4.797520e-02  -5.972177e-02  4.806946e-02  -5.988628e-02
7.370000e+00  5.582893e-02  -3.497852e-02  3.972328e-02  -2.343173e-02  4.161087e-02  -2.467133e-02  1.290238e-01  -6.529757e-02  1.285378e-01  -6.280731e-02  1.277554e-01  -6.273994e-02  5.168182e-02  -6.163346e-02  4.792077e-02  -5.963767e-02  4.801387e-02  -5.980441e-02
7.385000e+00  5.588470e-02  -3.501210e-02  3.979661e-02  -2.348213e-02  4.166621e-02  -2.471094e-02  1.288761e-01  -6.525586e-02  1.283803e-01  -6.276504e-02  1.276010e-01  -6.269776e-02  5.161177e-02  -6.154647e-02  4.786635e-02  -5.955273e-02  4.795828e-02  -5.972162e-02
7.400000e+00  5.593955e-02  -3.504526e-02  3.986911e-02  -2.353216e-02  4.172073e-02  -2.475015e-02  1.287277e-01  -6.521402e-02  1.282222e-01  -6.272268e-02  1.274463e-01  -6.265550e-02  5.154153e-02  -6.145800e-02  4.781172e-02  -5.946630e-02  4.790248e-02  -5.963724e-02
7.415000e+00  5.599311e-02  -3.507799e-02  3.994039e-02  -2.358180e-02  4.177400e-02  -2.478896e-02  1.285784e-01  -6.517201e-02  1.280632e-01  -6.268018e-02  1.272907e-01  -6.261313e-02  5.147095e-02  -6.136768e-02  4.775675e-02  -5.937801e-02  4.784633e-02  -5.955092e-02
7.430000e+00  5.604573e-02  -3.511038e-02  4.001079e-02  -2.363116e-02  4.182639e-02  -2.482748e-02  1.284285e-01  -6.513001e-02  1.279036e-01  -6.263776e-02  1.271346e-01  -6.257084e-02  5.139996e-02  -6.127641e-02  4.770136e-02  -5.928873e-02  4.778975e-02  -5.946351e-02
7.445000e+00  5.609807e-02  -3.514272e-02  4.008094e-02  -2.368054e-02  4.187859e-02  -2.486602e-02  1.282786e-01  -6.508828e-02  1.277440e-01  -6.259567e-02  1.269788e-01  -6.252891e-02  5.132946e-02  -6.118501e-02  4.764644e-02  -5.919933e-02  4.773365e-02  -5.937589e-02
7.460000e+00  5.614991e-02  -3.517495e-02  4.015064e-02  -2.372987e-02  4.193036e-02  -2.490454e-02  1.281287e-01  -6.504680e-02  1.275844e-01  -6.255389e-02  1.268230e-01  -6.248730e-02  5.125866e-02  -6.109313e-02  4.759120e-02  -5.910945e-02  4.767722e-02  -5.928772e-02
7.475000e+00  5.620139e-02  -3.520714e-02  4.022004e-02  -2.377921e-02  4.198188e-02  -2.494306e-02  1.279788e-01  -6.500562e-02  1.274249e-01  -6.251248e-02  1.266675e-01  -6.244608e-02  5.118776e-02  -6.100089e-02  4.753585e-02  -5.901923e-02  4.762069e-02  -5.919913e-02
7.490000e+00  5.625232e-02  -3.523926e-02  4.028892e-02  -2.382851e-02  4.203293e-02  -2.498157e-02  1.278287e-01  -6.496473e-02  1.272652e-01  -6.247140e-02  1.265119e-01  -6.240522e-02  5.111681e-02  -6.090827e-02  4.748041e-02  -5.892862e-02  4.756407e-02  -5.911006e-02
7.505000e+00  5.630333e-02  -3.527146e-02  4.035790e-02  -2.387790e-02  4.208415e-02  -2.502019e-02  1.276792e-01  -6.492428e-02  1.271062e-01  -6.243081e-02  1.263571e-01  -6.236486e-02  5.104563e-02  -6.081577e-02  4.742469e-02  -5.883812e-02  4.750716e-02  -5.902101e-02
7.520000e+00  5.635510e-02  -3.530401e-02  4.042763e-02  -2.392765e-02  4.213626e-02  -2.505922e-02  1.275310e-01  -6.488460e-02  1.269485e-01  -6.239104e-02  1.262037e-01  -6.232534e-02  5.097429e-02  -6.072406e-02  4.736877e-02  -5.874842e-02  4.745007e-02  -5.893269e-02
7.535000e+00  5.640689e-02  -3.533668e-02  4.049743e-02  -2.397756e-02  4.218848e-02  -2.509842e-02  1.273832e-01  -6.484540e-02  1.267913e-01  -6.235180e-02  1.260510e-01  -6.228638e-02  5.090273e-02  -6.063222e-02  4.731262e-02  -5.865857e-02  4.739275e-02  -5.884415e-02
7.550000e+00  5.645819e-02  -3.536894e-02  4.056676e-02  -2.402709e-02  4.224030e-02  -2.513725e-02  1.272353e-01  -6.480607e-02  1.266339e-01  -6.231247e-02  1.258982e-01  -6.224735e-02  5.083134e-02  -6.053965e-02  4.725662e-02  -5.856798e-02  4.733558e-02  -5.875476e-02
7.565000e+00  5.650912e-02  -3.540070e-02  4.063576e-02  -2.407612e-02  4.229184e-02  -2.517559e-02  1.270875e-01  -6.476652e-02  1.264766e-01  -6.227293e-02  1.257456e-01  -6.220812e-02  5.076002e-02  -6.044670e-02  4.720065e-02  -5.847698e-02  4.727847e-02  -5.866489e-02
7.580000e+00  5.655966e-02  -3.543202e-02  4.070441e-02  -2.412477e-02  4.234309e-02  -2.521353e-02  1.269395e-01  -6.472684e-02  1.263193e-01  -6.223331e-02  1.255930e-01  -6.216883e-02  5.068844e-02  -6.035268e-02  4.714443e-02  -5.838489e-02  4.722110e-02  -5.857383e-02
7.595000e+00  5.660888e-02  -3.546290e-02  4.077183e-02  -2.417301e-02  4.239314e-02  -2.525109e-02  1.267905e-01  -6.468698e-02  1.261608e-01  -6.219355e-02  1.254394e-01  -6.212942e-02  5.061723e-02  -6.025742e-02  4.708857e-02  -5.829154e-02  4.716411e-02  -5.848143e-02
7.610000e+00  5.665706e-02  -3.549368e-02  4.083827e-02  -2.422117e-02  4.244221e-02  -2.528858e-02  1.266406e-01  -6.464731e-02  1.260016e-01  -6.215400e-02  1.252851e-01  -6.209024e-02  5.054619e-02  -6.016136e-02  4.703291e-02  -5.819735e-02  4.710731e-02  -5.838810e-02
7.625000e+00  5.670471e-02  -3.552403e-02  4.090422e-02  -2.426895e-02  4.249087e-02  -2.532571e-02  1.264906e-01  -6.460749e-02  1.258422e-01  -6.211435e-02  1.251307e-01  -6.205098e-02  5.047480e-02  -6.006473e-02  4.697687e-02  -5.810259e-02  4.705016e-02  -5.829411e-02
7.640000e+00  5.675168e-02  -3.555428e-02  4.096956e-02  -2.431665e-02  4.253896e-02  -2.536279e-02  1.263402e-01  -6.456787e-02  1.256824e-01  -6.207495e-02  1.249761e-01  -6.201198e-02  5.040342e-02  -5.996781e-02  4.692084e-02  -5.800755e-02  4.699302e-02  -5.819976e-02
7.655000e+00  5.679829e-02  -3.558461e-02  4.103458e-02  -2.436443e-02  4.258680e-02  -2.539998e-02  1.261899e-01  -6.452868e-02  1.255227e-01  -6.203599e-02  1.248216e-01  -6.197345e-02  5.033175e-02  -5.987106e-02  4.686451e-02  -5.791267e-02  4.693559e-02  -5.810549e-02
7.670000e+00  5.684467e-02  -3.561488e-02  4.109940e-02  -2.441216e-02  4.263453e-02  -2.543715e-02  1.260397e-01  -6.448974e-02  1.253632e-01  -6.199732e-02  1.246673e-01  -6.193522e-02  5.026040e-02  -5.977436e-02  4.680846e-02  -5.781783e-02  4.687846e-02  -5.801119e-02
7.685000e+00  5.689106e-02  -3.564483e-02  4.116428e-02  -2.445960e-02  4.268241e-02  -2.547407e-02  1.258898e-01  -6.445071e-02  1.252040e-01  -6.195860e-02  1.245135e-01  -6.189696e-02  5.018955e-02  -5.967774e-02  4.675287e-02  -5.772305e-02  4.682180e-02  -5.791687e-02
7.700000e+00  5.693773e-02  -3.567458e-02  4.122948e-02  -2.450687e-02  4.273071e-02  -2.551083e-02  1.257407e-01  -6.441179e-02  1.250456e-01  -6.192002e-02  1.243604e-01  -6.185886e-02  5.011886e-02  -5.958143e-02  4.669740e-02  -5.762858e-02  4.676526e-02  -5.782278e-02
7.715000e+00  5.698463e-02  -3.570403e-02  4.129498e-02  -2.455389e-02  4.277942e-02  -2.554738e-02  1.255922e-01  -6.437284e-02  1.248879e-01  -6.188149e-02  1.242082e-01  -6.182081e-02  5.004807e-02  -5.948534e-02  4.664176e-02  -5.753434e-02  4.670857e-02  -5.772886e-02
7.730000e+00  5.703154e-02  -3.573293e-02  4.136052e-02  -2.460041e-02  4.282827e-02  -2.558343e-02  1.254441e-01  -6.433361e-02  1.247307e-01  -6.184271e-02  1.240565e-01  -6.178253e-02  4.997746e-02  -5.938907e-02  4.658628e-02  -5.743992e-02  4.665205e-02  -5.763467e-02
7.745000e+00  5.707879e-02  -3.576184e-02  4.142642e-02  -2.464695e-02  4.287760e-02  -2.561956e-02  1.252969e-01  -6.429470e-02  1.245742e-01  -6.180428e-02  1.239056e-01  -6.174462e-02  4.990688e-02  -5.929307e-02  4.653083e-02  -5.734576e-02  4.659558e-02  -5.754068e-02
7.760000e+00  5.712599e-02  -3.579047e-02  4.149229e-02  -2.469323e-02  4.292698e-02  -2.565546e-02  1.251500e-01  -6.425574e-02  1.244182e-01  -6.176585e-02  1.237552e-01  -6.170672e-02  4.983648e-02  -5.919728e-02  4.647555e-02  -5.725180e-02  4.653929e-02  -5.744682e-02
7.775000e+00  5.717298e-02  -3.581902e-02  4.155799e-02  -2.473943e-02  4.297629e-02  -2.569132e-02  1.250033e-01  -6.421698e-02  1.242623e-01  -6.172764e-02  1.236050e-01  -6.166904e-02  4.976610e-02  -5.910159e-02  4.642028e-02  -5.715796e-02  4.648301e-02  -5.735301e-02
7.790000e+00  5.721927e-02  -3.584713e-02  4.162306e-02  -2.478523e-02  4.302503e-02  -2.572681e-02  1.248562e-01  -6.417801e-02  1.241061e-01  -6.168925e-02  1.234545e-01  -6.163120e-02  4.969635e-02  -5.900519e-02  4.636562e-02  -5.706342e-02  4.642736e-02  -5.725842e-02
7.805000e+00  5.726505e-02  -3.587485e-02  4.168768e-02  -2.483064e-02  4.307340e-02  -2.576194e-02  1.247088e-01  -6.413885e-02  1.239496e-01  -6.165068e-02  1.233038e-01  -6.159318e-02  4.962719e-02  -5.890856e-02  4.631155e-02  -5.696862e-02  4.637231e-02  -5.716352e-02
7.820000e+00  5.731045e-02  -3.590246e-02  4.175198e-02  -2.487593e-02  4.312154e-02  -2.579699e-02  1.245614e-01  -6.409984e-02  1.237932e-01  -6.161227e-02  1.231530e-01  -6.155533e-02  4.955846e-02  -5.881197e-02  4.625786e-02  -5.687388e-02  4.631765e-02  -5.706861e-02
7.835000e+00  5.735575e-02  -3.592965e-02  4.181624e-02  -2.492080e-02  4.316974e-02  -2.583166e-02  1.244143e-01  -6.406061e-02  1.236369e-01  -6.157363e-02  1.230026e-01  -6.151726e-02  4.949019e-02  -5.871520e-02  4.620461e-02  -5.677898e-02  4.626345e-02  -5.697347e-02
7.850000e+00  5.740133e-02  -3.595656e-02  4.188079e-02  -2.496539e-02  4.321836e-02  -2.586609e-02  1.242678e-01  -6.402136e-02  1.234814e-01  -6.153500e-02  1.228529e-01  -6.147921e-02  4.942178e-02  -5.861857e-02  4.615116e-02  -5.668419e-02  4.620904e-02  -5.687840e-02
7.865000e+00  5.744738e-02  -3.598322e-02  4.194589e-02  -2.500978e-02  4.326766e-02  -2.590037e-02  1.241223e-01  -6.398211e-02  1.233269e-01  -6.149642e-02  1.227043e-01  -6.144120e-02  4.935373e-02  -5.852257e-02  4.609802e-02  -5.659002e-02  4.615495e-02  -5.678389e-02
7.880000e+00  5.749365e-02  -3.600948e-02  4.201124e-02  -2.505381e-02  4.331732e-02  -2.593434e-02  1.239774e-01  -6.394263e-02  1.231730e-01  -6.145765e-02  1.225563e-01  -6.140302e-02  4.928622e-02  -5.842707e-02  4.604542e-02  -5.649632e-02  4.610141e-02  -5.668981e-02
7.895000e+00  5.754015e-02  -3.603549e-02  4.207685e-02  -2.509763e-02  4.336738e-02  -2.596813e-02  1.238332e-01  -6.390313e-02  1.230199e-01  -6.141891e-02  1.224090e-01  -6.136487e-02  4.921876e-02  -5.833171e-02  4.599281e-02  -5.640273e-02  4.604786e-02  -5.659578e-02
7.910000e+00  5.758733e-02  -3.606170e-02  4.214318e-02  -2.514166e-02  4.341831e-02  -2.600223e-02  1.236902e-01  -6.386410e-02  1.228679e-01  -6.138071e-02  1.222630e-01  -6.132727e-02  4.915141e-02  -5.823718e-02  4.594028e-02  -5.630997e-02  4.599439e-02  -5.650254e-02
7.925000e+00  5.763487e-02  -3.608770e-02  4.220993e-02  -2.518550e-02  4.346979e-02  -2.603620e-02  1.235481e-01  -6.382512e-02  1.227169e-01  -6.134259e-02  1.221179e-01  -6.128975e-02  4.908438e-02  -5.814302e-02  4.588804e-02  -5.621761e-02  4.594122e-02  -5.640964e-02
7.940000e+00  5.768251e-02  -3.611382e-02  4.227684e-02  -2.522942e-02  4.352156e-02  -2.607031e-02  1.234065e-01  -6.378651e-02  1.225665e-01  -6.130482e-02  1.219735e-01  -6.125260e-02  4.901772e-02  -5.804938e-02  4.583616e-02  -5.612579e-02  4.588842e-02  -5.631724e-02
7.955000e+00  5.773031e-02  -3.614013e-02  4.234397e-02  -2.527351e-02  4.357368e-02  -2.610467e-02  1.232655e-01  -6.374836e-02  1.224168e-01  -6.126754e-02  1.218298e-01  -6.121594e-02  4.895088e-02  -5.795626e-02  4.578410e-02  -5.603451e-02  4.583543e-02  -5.622534e-02
7.970000e+00  5.777837e-02  -3.616629e-02  4.241140e-02  -2.531744e-02  4.362624e-02  -2.613893e-02  1.231253e-01  -6.371029e-02  1.222679e-01  -6.123037e-02  1.216868e-01  -6.117940e-02  4.888430e-02  -5.786353e-02  4.573227e-02  -5.594365e-02  4.578269e-02  -5.613381e-02
7.985000e+00  5.782602e-02  -3.619166e-02  4.247845e-02  -2.536059e-02  4.367852e-02  -2.617245e-02  1.229851e-01  -6.367155e-02  1.221190e-01  -6.119253e-02  1.215439e-01  -6.114220e-02  4.881832e-02  -5.777040e-02  4.568101e-02  -5.585242e-02  4.573052e-02  -5.604186e-02
8.000000e+00  5.787340e-02  -3.621683e-02  4.254527e-02  -2.540354e-02  4.373068e-02  -2.620583e-02  1.228451e-01  -6.363279e-02  1.219702e-01  -6.115467e-02  1.214011e-01  -6.110499e-02  4.875329e-02  -5.767745e-02  4.563065e-02  -5.576133e-02  4.567926e-02  -5.595001e-02
8.015000e+00  5.792052e-02  -3.624178e-02  4.261186e-02  -2.544627e-02  4.378273e-02  -2.623906e-02  1.227051e-01  -6.359402e-02  1.218215e-01  -6.111682e-02  1.212585e-01  -6.106779e-02  4.868902e-02  -5.758454e-02  4.558101e-02  -5.567024e-02  4.562873e-02  -5.585812e-02
