#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
4.140000e+00  5.533017e-02  -3.525169e-02  3.858909e-02  -2.450285e-02  4.253693e-02  -2.765501e-02  1.440605e-01  -1.198942e-01  1.414688e-01  -1.200909e-01  1.416739e-01  -1.217775e-01  1.557160e-01  3.169566e-02  1.570819e-01  3.367746e-02  1.597253e-01  3.415722e-02
4.155000e+00  5.553437e-02  -3.541633e-02  3.877068e-02  -2.466436e-02  4.274860e-02  -2.783868e-02  1.441862e-01  -1.199438e-01  1.415910e-01  -1.201377e-01  1.418027e-01  -1.218179e-01  1.551103e-01  3.175115e-02  1.564561e-01  3.372572e-02  1.590870e-01  3.420471e-02
4.170000e+00  5.573817e-02  -3.557935e-02  3.895264e-02  -2.482503e-02  4.296073e-02  -2.802119e-02  1.443100e-01  -1.199863e-01  1.417114e-01  -1.201774e-01  1.419299e-01  -1.218508e-01  1.544842e-01  3.180405e-02  1.558097e-01  3.377172e-02  1.584275e-01  3.424980e-02
4.185000e+00  5.594124e-02  -3.574080e-02  3.913490e-02  -2.498502e-02  4.317322e-02  -2.820273e-02  1.444312e-01  -1.200215e-01  1.418295e-01  -1.202095e-01  1.420548e-01  -1.218758e-01  1.538370e-01  3.185417e-02  1.551416e-01  3.381532e-02  1.577457e-01  3.429234e-02
4.200000e+00  5.614369e-02  -3.590137e-02  3.931754e-02  -2.514506e-02  4.338613e-02  -2.838418e-02  1.445499e-01  -1.200499e-01  1.419454e-01  -1.202349e-01  1.421776e-01  -1.218939e-01  1.531716e-01  3.189917e-02  1.544551e-01  3.385410e-02  1.570448e-01  3.432988e-02
4.215000e+00  5.634598e-02  -3.606142e-02  3.950086e-02  -2.530556e-02  4.359985e-02  -2.856601e-02  1.446666e-01  -1.200721e-01  1.420593e-01  -1.202540e-01  1.422985e-01  -1.219054e-01  1.524912e-01  3.194125e-02  1.537533e-01  3.389023e-02  1.563282e-01  3.436467e-02
4.230000e+00  5.654727e-02  -3.622083e-02  3.968399e-02  -2.546630e-02  4.381333e-02  -2.874799e-02  1.447801e-01  -1.200877e-01  1.421701e-01  -1.202665e-01  1.424163e-01  -1.219103e-01  1.517989e-01  3.198067e-02  1.530393e-01  3.392394e-02  1.555991e-01  3.439695e-02
4.245000e+00  5.674665e-02  -3.637816e-02  3.986622e-02  -2.562600e-02  4.402579e-02  -2.892859e-02  1.448889e-01  -1.200952e-01  1.422763e-01  -1.202709e-01  1.425296e-01  -1.219066e-01  1.510952e-01  3.201778e-02  1.523136e-01  3.395560e-02  1.548578e-01  3.442707e-02
4.260000e+00  5.694448e-02  -3.653226e-02  4.004809e-02  -2.578355e-02  4.423783e-02  -2.910656e-02  1.449934e-01  -1.200929e-01  1.423782e-01  -1.202655e-01  1.426387e-01  -1.218929e-01  1.503794e-01  3.205302e-02  1.515756e-01  3.398560e-02  1.541037e-01  3.445547e-02
4.275000e+00  5.714128e-02  -3.668389e-02  4.023006e-02  -2.593947e-02  4.444994e-02  -2.928245e-02  1.450939e-01  -1.200818e-01  1.424761e-01  -1.202512e-01  1.427436e-01  -1.218698e-01  1.496530e-01  3.208507e-02  1.508266e-01  3.401290e-02  1.533381e-01  3.448099e-02
4.290000e+00  5.733722e-02  -3.683411e-02  4.041207e-02  -2.609468e-02  4.466204e-02  -2.945729e-02  1.451903e-01  -1.200632e-01  1.425697e-01  -1.202292e-01  1.428442e-01  -1.218388e-01  1.489178e-01  3.211516e-02  1.500686e-01  3.403859e-02  1.525632e-01  3.450467e-02
4.305000e+00  5.753196e-02  -3.698376e-02  4.059377e-02  -2.624983e-02  4.487365e-02  -2.963185e-02  1.452819e-01  -1.200383e-01  1.426583e-01  -1.202008e-01  1.429398e-01  -1.218009e-01  1.481766e-01  3.214618e-02  1.493042e-01  3.406543e-02  1.517817e-01  3.452935e-02
4.320000e+00  5.772491e-02  -3.713351e-02  4.077478e-02  -2.640563e-02  4.508435e-02  -2.980696e-02  1.453679e-01  -1.200080e-01  1.427414e-01  -1.201667e-01  1.430296e-01  -1.217572e-01  1.474311e-01  3.218122e-02  1.485351e-01  3.409634e-02  1.509953e-01  3.455799e-02
4.335000e+00  5.791615e-02  -3.728391e-02  4.095520e-02  -2.656280e-02  4.529425e-02  -2.998345e-02  1.454484e-01  -1.199731e-01  1.428191e-01  -1.201281e-01  1.431138e-01  -1.217087e-01  1.466824e-01  3.221993e-02  1.477624e-01  3.413119e-02  1.502053e-01  3.459044e-02
4.350000e+00  5.810581e-02  -3.743353e-02  4.113511e-02  -2.672007e-02  4.550346e-02  -3.015984e-02  1.455233e-01  -1.199320e-01  1.428913e-01  -1.200833e-01  1.431924e-01  -1.216537e-01  1.459299e-01  3.226101e-02  1.469856e-01  3.416871e-02  1.494111e-01  3.462535e-02
4.365000e+00  5.829405e-02  -3.758128e-02  4.131476e-02  -2.687638e-02  4.571227e-02  -3.033486e-02  1.455925e-01  -1.198833e-01  1.429579e-01  -1.200310e-01  1.432654e-01  -1.215909e-01  1.451735e-01  3.230463e-02  1.462046e-01  3.420903e-02  1.486125e-01  3.466287e-02
4.380000e+00  5.848095e-02  -3.772798e-02  4.149421e-02  -2.703229e-02  4.592077e-02  -3.050918e-02  1.456558e-01  -1.198280e-01  1.430187e-01  -1.199722e-01  1.433324e-01  -1.215212e-01  1.444135e-01  3.235168e-02  1.454197e-01  3.425299e-02  1.478098e-01  3.470381e-02
4.395000e+00  5.866759e-02  -3.787341e-02  4.167450e-02  -2.718762e-02  4.613014e-02  -3.068259e-02  1.457144e-01  -1.197662e-01  1.430750e-01  -1.199067e-01  1.433950e-01  -1.214445e-01  1.436486e-01  3.240252e-02  1.446298e-01  3.430092e-02  1.470017e-01  3.474851e-02
4.410000e+00  5.885405e-02  -3.801715e-02  4.185562e-02  -2.734192e-02  4.634039e-02  -3.085458e-02  1.457686e-01  -1.196975e-01  1.431269e-01  -1.198345e-01  1.434532e-01  -1.213609e-01  1.428789e-01  3.245793e-02  1.438348e-01  3.435358e-02  1.461882e-01  3.479783e-02
4.425000e+00  5.903808e-02  -3.815919e-02  4.203550e-02  -2.749512e-02  4.654911e-02  -3.102508e-02  1.458154e-01  -1.196226e-01  1.431718e-01  -1.197560e-01  1.435042e-01  -1.212707e-01  1.421071e-01  3.251733e-02  1.430378e-01  3.441050e-02  1.453722e-01  3.485128e-02
4.440000e+00  5.922059e-02  -3.829969e-02  4.221487e-02  -2.764739e-02  4.675717e-02  -3.119435e-02  1.458562e-01  -1.195420e-01  1.432106e-01  -1.196719e-01  1.435491e-01  -1.211747e-01  1.413327e-01  3.258201e-02  1.422382e-01  3.447288e-02  1.445533e-01  3.491015e-02
4.455000e+00  5.940073e-02  -3.843894e-02  4.239303e-02  -2.779870e-02  4.696372e-02  -3.136233e-02  1.458895e-01  -1.194561e-01  1.432421e-01  -1.195824e-01  1.435867e-01  -1.210732e-01  1.405569e-01  3.265307e-02  1.414370e-01  3.454180e-02  1.437326e-01  3.497556e-02
4.470000e+00  5.957902e-02  -3.857756e-02  4.257018e-02  -2.794963e-02  4.716900e-02  -3.152969e-02  1.459159e-01  -1.193660e-01  1.432668e-01  -1.194884e-01  1.436172e-01  -1.209670e-01  1.397811e-01  3.273137e-02  1.406359e-01  3.461806e-02  1.429116e-01  3.504832e-02
4.485000e+00  5.975598e-02  -3.871576e-02  4.274665e-02  -2.810048e-02  4.737335e-02  -3.169680e-02  1.459364e-01  -1.192723e-01  1.432853e-01  -1.193908e-01  1.436415e-01  -1.208571e-01  1.390064e-01  3.281661e-02  1.398358e-01  3.470143e-02  1.420916e-01  3.512818e-02
4.500000e+00  5.993169e-02  -3.885395e-02  4.292231e-02  -2.825175e-02  4.757661e-02  -3.186418e-02  1.459511e-01  -1.191760e-01  1.432979e-01  -1.192906e-01  1.436596e-01  -1.207445e-01  1.382343e-01  3.290924e-02  1.390386e-01  3.479241e-02  1.412743e-01  3.521564e-02
4.515000e+00  6.010516e-02  -3.899184e-02  4.309626e-02  -2.840316e-02  4.777775e-02  -3.203151e-02  1.459591e-01  -1.190773e-01  1.433035e-01  -1.191879e-01  1.436707e-01  -1.206292e-01  1.374660e-01  3.300958e-02  1.382454e-01  3.489130e-02  1.404611e-01  3.531096e-02
4.530000e+00  6.027634e-02  -3.912909e-02  4.326858e-02  -2.855447e-02  4.797681e-02  -3.219853e-02  1.459605e-01  -1.189759e-01  1.433024e-01  -1.190828e-01  1.436747e-01  -1.205113e-01  1.367027e-01  3.311643e-02  1.374574e-01  3.499698e-02  1.396530e-01  3.541300e-02
4.545000e+00  6.044531e-02  -3.926419e-02  4.343949e-02  -2.870421e-02  4.817404e-02  -3.236352e-02  1.459552e-01  -1.188702e-01  1.432946e-01  -1.189736e-01  1.436718e-01  -1.203891e-01  1.359419e-01  3.322861e-02  1.366719e-01  3.510813e-02  1.388475e-01  3.552035e-02
4.560000e+00  6.061250e-02  -3.939724e-02  4.360946e-02  -2.885232e-02  4.836997e-02  -3.252640e-02  1.459438e-01  -1.187606e-01  1.432806e-01  -1.188604e-01  1.436624e-01  -1.202627e-01  1.351829e-01  3.334548e-02  1.358883e-01  3.522408e-02  1.380436e-01  3.563228e-02
4.575000e+00  6.077886e-02  -3.952890e-02  4.377954e-02  -2.899943e-02  4.856585e-02  -3.268791e-02  1.459276e-01  -1.186480e-01  1.432619e-01  -1.187443e-01  1.436481e-01  -1.201332e-01  1.344263e-01  3.346752e-02  1.351071e-01  3.534528e-02  1.372419e-01  3.574929e-02
4.590000e+00  6.094477e-02  -3.966079e-02  4.395011e-02  -2.914690e-02  4.876217e-02  -3.284964e-02  1.459069e-01  -1.185345e-01  1.432388e-01  -1.186273e-01  1.436294e-01  -1.200026e-01  1.336729e-01  3.359568e-02  1.343290e-01  3.547258e-02  1.364432e-01  3.587229e-02
4.605000e+00  6.111022e-02  -3.979303e-02  4.412133e-02  -2.929471e-02  4.895912e-02  -3.301156e-02  1.458819e-01  -1.184201e-01  1.432114e-01  -1.185092e-01  1.436065e-01  -1.198709e-01  1.329218e-01  3.373036e-02  1.335533e-01  3.560640e-02  1.356468e-01  3.600173e-02
4.620000e+00  6.127442e-02  -3.992505e-02  4.429248e-02  -2.944226e-02  4.915587e-02  -3.317299e-02  1.458515e-01  -1.183045e-01  1.431791e-01  -1.183898e-01  1.435785e-01  -1.197377e-01  1.321735e-01  3.386999e-02  1.327802e-01  3.574520e-02  1.348529e-01  3.613608e-02
4.635000e+00  6.143661e-02  -4.005635e-02  4.446273e-02  -2.958924e-02  4.935146e-02  -3.333357e-02  1.458153e-01  -1.181875e-01  1.431411e-01  -1.182690e-01  1.435449e-01  -1.196031e-01  1.314287e-01  3.401329e-02  1.320109e-01  3.588777e-02  1.340627e-01  3.627412e-02
4.650000e+00  6.159636e-02  -4.018535e-02  4.463155e-02  -2.973430e-02  4.954526e-02  -3.349178e-02  1.457727e-01  -1.180675e-01  1.430969e-01  -1.181453e-01  1.435049e-01  -1.194653e-01  1.306872e-01  3.415923e-02  1.312453e-01  3.603302e-02  1.332760e-01  3.641473e-02
4.665000e+00  6.175388e-02  -4.031300e-02  4.479900e-02  -2.987834e-02  4.973730e-02  -3.364861e-02  1.457242e-01  -1.179457e-01  1.430469e-01  -1.180201e-01  1.434589e-01  -1.193260e-01  1.299511e-01  3.430818e-02  1.304853e-01  3.618131e-02  1.324948e-01  3.655830e-02
4.680000e+00  6.191004e-02  -4.043951e-02  4.496554e-02  -3.002147e-02  4.992815e-02  -3.380418e-02  1.456709e-01  -1.178228e-01  1.429921e-01  -1.178938e-01  1.434080e-01  -1.191854e-01  1.292210e-01  3.445978e-02  1.297317e-01  3.633229e-02  1.317199e-01  3.670440e-02
4.695000e+00  6.206505e-02  -4.056485e-02  4.513128e-02  -3.016367e-02  5.011787e-02  -3.395848e-02  1.456133e-01  -1.176989e-01  1.429327e-01  -1.177666e-01  1.433523e-01  -1.190437e-01  1.284971e-01  3.461347e-02  1.289845e-01  3.648532e-02  1.309515e-01  3.685241e-02
4.710000e+00  6.221839e-02  -4.068913e-02  4.529561e-02  -3.030507e-02  5.030575e-02  -3.411165e-02  1.455508e-01  -1.175743e-01  1.428681e-01  -1.176388e-01  1.432913e-01  -1.189015e-01  1.277793e-01  3.476783e-02  1.282440e-01  3.663894e-02  1.301896e-01  3.700085e-02
4.725000e+00  6.236934e-02  -4.081218e-02  4.545784e-02  -3.044537e-02  5.049098e-02  -3.426336e-02  1.454825e-01  -1.174491e-01  1.427976e-01  -1.175105e-01  1.432241e-01  -1.187584e-01  1.270686e-01  3.492203e-02  1.275108e-01  3.679226e-02  1.294351e-01  3.714880e-02
4.740000e+00  6.251776e-02  -4.093517e-02  4.561794e-02  -3.058548e-02  5.067352e-02  -3.441464e-02  1.454082e-01  -1.173244e-01  1.427210e-01  -1.173826e-01  1.431505e-01  -1.186157e-01  1.263651e-01  3.507762e-02  1.267848e-01  3.694668e-02  1.286879e-01  3.729770e-02
4.755000e+00  6.266533e-02  -4.105878e-02  4.577768e-02  -3.072588e-02  5.085540e-02  -3.456603e-02  1.453299e-01  -1.172014e-01  1.426404e-01  -1.172561e-01  1.430726e-01  -1.184744e-01  1.256689e-01  3.523494e-02  1.260661e-01  3.710255e-02  1.279478e-01  3.744797e-02
4.770000e+00  6.281161e-02  -4.118252e-02  4.593687e-02  -3.086626e-02  5.103641e-02  -3.471719e-02  1.452470e-01  -1.170793e-01  1.425551e-01  -1.171303e-01  1.429899e-01  -1.183335e-01  1.249796e-01  3.539314e-02  1.253541e-01  3.725904e-02  1.272145e-01  3.759871e-02
4.785000e+00  6.295349e-02  -4.130638e-02  4.609277e-02  -3.100677e-02  5.121359e-02  -3.486837e-02  1.451540e-01  -1.169685e-01  1.424596e-01  -1.170156e-01  1.428971e-01  -1.182039e-01  1.242929e-01  3.558592e-02  1.246454e-01  3.744997e-02  1.264842e-01  3.778372e-02
4.800000e+00  6.309543e-02  -4.142670e-02  4.624942e-02  -3.114558e-02  5.139100e-02  -3.502104e-02  1.450549e-01  -1.168599e-01  1.423582e-01  -1.169042e-01  1.427971e-01  -1.180835e-01  1.236110e-01  3.579136e-02  1.239419e-01  3.765239e-02  1.257582e-01  3.798566e-02
4.815000e+00  6.324131e-02  -4.154252e-02  4.640999e-02  -3.127975e-02  5.157259e-02  -3.516596e-02  1.449623e-01  -1.167311e-01  1.422634e-01  -1.167723e-01  1.427041e-01  -1.179384e-01  1.229408e-01  3.593984e-02  1.232494e-01  3.779878e-02  1.250440e-01  3.812794e-02
4.830000e+00  6.338451e-02  -4.166017e-02  4.656849e-02  -3.141567e-02  5.175181e-02  -3.531113e-02  1.448653e-01  -1.166050e-01  1.421643e-01  -1.166429e-01  1.426070e-01  -1.177933e-01  1.222759e-01  3.608457e-02  1.225625e-01  3.794205e-02  1.243358e-01  3.826461e-02
4.845000e+00  6.352550e-02  -4.177703e-02  4.672552e-02  -3.155055e-02  5.192924e-02  -3.545435e-02  1.447642e-01  -1.164794e-01  1.420611e-01  -1.165140e-01  1.425058e-01  -1.176476e-01  1.216168e-01  3.622568e-02  1.218817e-01  3.808153e-02  1.236337e-01  3.839648e-02
4.860000e+00  6.366564e-02  -4.189406e-02  4.688220e-02  -3.168543e-02  5.210612e-02  -3.559725e-02  1.446604e-01  -1.163555e-01  1.419551e-01  -1.163866e-01  1.424019e-01  -1.175033e-01  1.209650e-01  3.636312e-02  1.212086e-01  3.821719e-02  1.229392e-01  3.852416e-02
4.875000e+00  6.380481e-02  -4.201204e-02  4.703845e-02  -3.182115e-02  5.228231e-02  -3.574097e-02  1.445535e-01  -1.162339e-01  1.418461e-01  -1.162616e-01  1.422948e-01  -1.173614e-01  1.203220e-01  3.649728e-02  1.205447e-01  3.834942e-02  1.222540e-01  3.864832e-02
4.890000e+00  6.394219e-02  -4.213115e-02  4.719349e-02  -3.195782e-02  5.245693e-02  -3.588567e-02  1.444426e-01  -1.161150e-01  1.417331e-01  -1.161391e-01  1.421836e-01  -1.172220e-01  1.196893e-01  3.662812e-02  1.198912e-01  3.847815e-02  1.215793e-01  3.876894e-02
4.905000e+00  6.407737e-02  -4.225016e-02  4.734697e-02  -3.209427e-02  5.262957e-02  -3.603002e-02  1.443273e-01  -1.159973e-01  1.416157e-01  -1.160177e-01  1.420680e-01  -1.170839e-01  1.190660e-01  3.675398e-02  1.192474e-01  3.860170e-02  1.209142e-01  3.888430e-02
4.920000e+00  6.421026e-02  -4.236788e-02  4.749871e-02  -3.222948e-02  5.280000e-02  -3.617285e-02  1.442077e-01  -1.158797e-01  1.414940e-01  -1.158963e-01  1.419478e-01  -1.169458e-01  1.184516e-01  3.687480e-02  1.186127e-01  3.871986e-02  1.202584e-01  3.899421e-02
4.935000e+00  6.434105e-02  -4.248403e-02  4.764875e-02  -3.236329e-02  5.296829e-02  -3.631396e-02  1.440840e-01  -1.157619e-01  1.413682e-01  -1.157748e-01  1.418233e-01  -1.168076e-01  1.178470e-01  3.699188e-02  1.179881e-01  3.883392e-02  1.196128e-01  3.909995e-02
4.950000e+00  6.447028e-02  -4.259858e-02  4.779760e-02  -3.249572e-02  5.313498e-02  -3.645338e-02  1.439567e-01  -1.156438e-01  1.412387e-01  -1.156531e-01  1.416950e-01  -1.166692e-01  1.172512e-01  3.710431e-02  1.173729e-01  3.894308e-02  1.189765e-01  3.920076e-02
4.965000e+00  6.459849e-02  -4.271186e-02  4.794585e-02  -3.262710e-02  5.330073e-02  -3.659145e-02  1.438267e-01  -1.155258e-01  1.411062e-01  -1.155315e-01  1.415636e-01  -1.165310e-01  1.166639e-01  3.721026e-02  1.167663e-01  3.904559e-02  1.183489e-01  3.929481e-02
4.980000e+00  6.472533e-02  -4.282375e-02  4.809328e-02  -3.275731e-02  5.346530e-02  -3.672804e-02  1.436936e-01  -1.154078e-01  1.409708e-01  -1.154100e-01  1.414289e-01  -1.163929e-01  1.160840e-01  3.730777e-02  1.161673e-01  3.913960e-02  1.177289e-01  3.938029e-02
4.995000e+00  6.485191e-02  -4.293397e-02  4.824099e-02  -3.288613e-02  5.362989e-02  -3.686291e-02  1.435587e-01  -1.152893e-01  1.408336e-01  -1.152882e-01  1.412922e-01  -1.162545e-01  1.155098e-01  3.739711e-02  1.155741e-01  3.922538e-02  1.171145e-01  3.945750e-02
5.010000e+00  6.497829e-02  -4.304255e-02  4.838911e-02  -3.301352e-02  5.379466e-02  -3.699601e-02  1.434222e-01  -1.151703e-01  1.406948e-01  -1.151659e-01  1.411538e-01  -1.161156e-01  1.149416e-01  3.747952e-02  1.149870e-01  3.930406e-02  1.165062e-01  3.952765e-02
5.025000e+00  6.510370e-02  -4.315148e-02  4.853680e-02  -3.314115e-02  5.395865e-02  -3.712930e-02  1.432832e-01  -1.150528e-01  1.405535e-01  -1.150451e-01  1.410127e-01  -1.159785e-01  1.143815e-01  3.755561e-02  1.144079e-01  3.937633e-02  1.159059e-01  3.959140e-02
5.040000e+00  6.522818e-02  -4.326132e-02  4.868399e-02  -3.326949e-02  5.412180e-02  -3.726330e-02  1.431418e-01  -1.149376e-01  1.404099e-01  -1.149264e-01  1.408690e-01  -1.158435e-01  1.138307e-01  3.762555e-02  1.138380e-01  3.944224e-02  1.153147e-01  3.964878e-02
5.055000e+00  6.535157e-02  -4.337125e-02  4.883056e-02  -3.339789e-02  5.428395e-02  -3.739726e-02  1.429979e-01  -1.148235e-01  1.402638e-01  -1.148087e-01  1.407225e-01  -1.157096e-01  1.132882e-01  3.768926e-02  1.132766e-01  3.950172e-02  1.147322e-01  3.969971e-02
5.070000e+00  6.547397e-02  -4.348029e-02  4.897648e-02  -3.352538e-02  5.444510e-02  -3.753005e-02  1.428516e-01  -1.147094e-01  1.401152e-01  -1.146910e-01  1.405735e-01  -1.155757e-01  1.127529e-01  3.774593e-02  1.127226e-01  3.955398e-02  1.141571e-01  3.974336e-02
5.085000e+00  6.559490e-02  -4.358780e-02  4.912123e-02  -3.365142e-02  5.460465e-02  -3.766105e-02  1.427024e-01  -1.145945e-01  1.399637e-01  -1.145724e-01  1.404215e-01  -1.154410e-01  1.122255e-01  3.779470e-02  1.121767e-01  3.959819e-02  1.135901e-01  3.977884e-02
5.100000e+00  6.571445e-02  -4.369376e-02  4.926492e-02  -3.377613e-02  5.476278e-02  -3.779041e-02  1.425507e-01  -1.144789e-01  1.398097e-01  -1.144532e-01  1.402668e-01  -1.153058e-01  1.117066e-01  3.783635e-02  1.116396e-01  3.963516e-02  1.130321e-01  3.980702e-02
5.115000e+00  6.583322e-02  -4.379759e-02  4.940813e-02  -3.389908e-02  5.492014e-02  -3.791763e-02  1.423973e-01  -1.143619e-01  1.396540e-01  -1.143329e-01  1.401102e-01  -1.151694e-01  1.111951e-01  3.787135e-02  1.111103e-01  3.966538e-02  1.124819e-01  3.982843e-02
5.130000e+00  6.594987e-02  -4.389929e-02  4.954953e-02  -3.402033e-02  5.507518e-02  -3.804278e-02  1.422406e-01  -1.142434e-01  1.394950e-01  -1.142114e-01  1.399503e-01  -1.150318e-01  1.106910e-01  3.789935e-02  1.105888e-01  3.968856e-02  1.119398e-01  3.984277e-02
5.145000e+00  6.606449e-02  -4.400057e-02  4.968909e-02  -3.414135e-02  5.522785e-02  -3.816755e-02  1.420808e-01  -1.141252e-01  1.393328e-01  -1.140902e-01  1.397870e-01  -1.148947e-01  1.101950e-01  3.792066e-02  1.100757e-01  3.970502e-02  1.114060e-01  3.985038e-02
5.160000e+00  6.617841e-02  -4.410299e-02  4.982815e-02  -3.426357e-02  5.537969e-02  -3.829361e-02  1.419193e-01  -1.140089e-01  1.391689e-01  -1.139709e-01  1.396218e-01  -1.147596e-01  1.097073e-01  3.793626e-02  1.095709e-01  3.971562e-02  1.108807e-01  3.985218e-02
5.175000e+00  6.629153e-02  -4.420586e-02  4.996664e-02  -3.438636e-02  5.553059e-02  -3.842021e-02  1.417559e-01  -1.138934e-01  1.390031e-01  -1.138525e-01  1.394544e-01  -1.146255e-01  1.092256e-01  3.794599e-02  1.090725e-01  3.972016e-02  1.103617e-01  3.984798e-02
5.190000e+00  6.640380e-02  -4.430735e-02  5.010454e-02  -3.450792e-02  5.568052e-02  -3.854531e-02  1.415908e-01  -1.137767e-01  1.388354e-01  -1.137329e-01  1.392850e-01  -1.144902e-01  1.087494e-01  3.794893e-02  1.085795e-01  3.971772e-02  1.098481e-01  3.983685e-02
5.205000e+00  6.651592e-02  -4.440714e-02  5.024249e-02  -3.462778e-02  5.583025e-02  -3.866838e-02  1.414248e-01  -1.136586e-01  1.386668e-01  -1.136116e-01  1.391146e-01  -1.143534e-01  1.082799e-01  3.794531e-02  1.080932e-01  3.970855e-02  1.093411e-01  3.981906e-02
5.220000e+00  6.662679e-02  -4.450602e-02  5.037941e-02  -3.474667e-02  5.597852e-02  -3.879022e-02  1.412568e-01  -1.135398e-01  1.384962e-01  -1.134895e-01  1.389420e-01  -1.142158e-01  1.078172e-01  3.793549e-02  1.076134e-01  3.969295e-02  1.088406e-01  3.979489e-02
5.235000e+00  6.673585e-02  -4.460379e-02  5.051478e-02  -3.486452e-02  5.612474e-02  -3.891074e-02  1.410862e-01  -1.134199e-01  1.383231e-01  -1.133663e-01  1.387667e-01  -1.140772e-01  1.073616e-01  3.791895e-02  1.071408e-01  3.967043e-02  1.083473e-01  3.976380e-02
5.250000e+00  6.684429e-02  -4.470070e-02  5.064970e-02  -3.498163e-02  5.627016e-02  -3.903024e-02  1.409144e-01  -1.132993e-01  1.381486e-01  -1.132424e-01  1.385898e-01  -1.139377e-01  1.069116e-01  3.789540e-02  1.066739e-01  3.964078e-02  1.078598e-01  3.972558e-02
5.265000e+00  6.695124e-02  -4.479540e-02  5.078328e-02  -3.509675e-02  5.641374e-02  -3.914730e-02  1.407404e-01  -1.131764e-01  1.379719e-01  -1.131162e-01  1.384105e-01  -1.137961e-01  1.064667e-01  3.786406e-02  1.062125e-01  3.960336e-02  1.073775e-01  3.967952e-02
5.280000e+00  6.705641e-02  -4.488778e-02  5.091524e-02  -3.520991e-02  5.655517e-02  -3.926194e-02  1.405641e-01  -1.130512e-01  1.377927e-01  -1.129879e-01  1.382285e-01  -1.136522e-01  1.060267e-01  3.782722e-02  1.057563e-01  3.956046e-02  1.069004e-01  3.962798e-02
5.295000e+00  6.716086e-02  -4.497978e-02  5.104657e-02  -3.532284e-02  5.669559e-02  -3.937617e-02  1.403867e-01  -1.129257e-01  1.376123e-01  -1.128594e-01  1.380452e-01  -1.135081e-01  1.055933e-01  3.778577e-02  1.053071e-01  3.951284e-02  1.064300e-01  3.957177e-02
5.310000e+00  6.726378e-02  -4.507179e-02  5.117660e-02  -3.543593e-02  5.683424e-02  -3.949041e-02  1.402074e-01  -1.128002e-01  1.374300e-01  -1.127310e-01  1.378597e-01  -1.133641e-01  1.051676e-01  3.774057e-02  1.048657e-01  3.946137e-02  1.059676e-01  3.951178e-02
5.325000e+00  6.736552e-02  -4.516453e-02  5.130567e-02  -3.554973e-02  5.697152e-02  -3.960532e-02  1.400265e-01  -1.126755e-01  1.372462e-01  -1.126033e-01  1.376726e-01  -1.132209e-01  1.047501e-01  3.769122e-02  1.044326e-01  3.940563e-02  1.055134e-01  3.944759e-02
5.340000e+00  6.746658e-02  -4.525762e-02  5.143439e-02  -3.566393e-02  5.710813e-02  -3.972057e-02  1.398448e-01  -1.125512e-01  1.370617e-01  -1.124761e-01  1.374846e-01  -1.130782e-01  1.043390e-01  3.763769e-02  1.040061e-01  3.934562e-02  1.050658e-01  3.937919e-02
5.355000e+00  6.756710e-02  -4.535023e-02  5.156285e-02  -3.577765e-02  5.724419e-02  -3.983513e-02  1.396626e-01  -1.124264e-01  1.368768e-01  -1.123483e-01  1.372961e-01  -1.129350e-01  1.039325e-01  3.758053e-02  1.035844e-01  3.928194e-02  1.046228e-01  3.930721e-02
5.370000e+00  6.766705e-02  -4.544213e-02  5.169098e-02  -3.589064e-02  5.737963e-02  -3.994870e-02  1.394799e-01  -1.123009e-01  1.366913e-01  -1.122196e-01  1.371069e-01  -1.127909e-01  1.035309e-01  3.751989e-02  1.031678e-01  3.921469e-02  1.041849e-01  3.923173e-02
5.385000e+00  6.776734e-02  -4.553265e-02  5.181968e-02  -3.600224e-02  5.751545e-02  -4.006053e-02  1.392976e-01  -1.121737e-01  1.365063e-01  -1.120893e-01  1.369182e-01  -1.126451e-01  1.031337e-01  3.745503e-02  1.027558e-01  3.914305e-02  1.037515e-01  3.915197e-02
5.400000e+00  6.786714e-02  -4.562125e-02  5.194820e-02  -3.611203e-02  5.765079e-02  -4.017011e-02  1.391150e-01  -1.120445e-01  1.363211e-01  -1.119568e-01  1.367291e-01  -1.124972e-01  1.027404e-01  3.738556e-02  1.023478e-01  3.906671e-02  1.033220e-01  3.906755e-02
5.415000e+00  6.796610e-02  -4.570860e-02  5.207614e-02  -3.622080e-02  5.778519e-02  -4.027835e-02  1.389316e-01  -1.119137e-01  1.361353e-01  -1.118229e-01  1.365392e-01  -1.123478e-01  1.023513e-01  3.731152e-02  1.019441e-01  3.898576e-02  1.028967e-01  3.897858e-02
